id,version,"created_at","updated_at",user_id,description_id,rss_log_id,num_views,"last_view",north,south,west,east,high,low,ok_for_export,"notes","name","scientific_name",locked
9321,1,"2014-03-29 03:13:18","2014-03-29 03:13:18",911,NULL,185816,4,"2016-05-28 02:07:06",37.0022,36.9999,-121.747,-121.743,NULL,NULL,1,"","Redwood forest patch, Green Valley Rd., Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Green Valley Rd., Redwood forest patch",0
9326,1,"2014-03-29 21:38:53","2014-03-29 21:38:53",2843,NULL,185888,10,"2018-01-22 04:39:08",37.4375,37.4309,-122.165,-122.16,NULL,NULL,1,"","Galvez drive, Stanford, California, USA","USA, California, Stanford, Galvez drive",0
9339,2,"2014-04-01 01:31:33","2014-04-01 02:27:34",5840,NULL,186166,5,"2017-07-08 23:31:06",36.9767,36.9382,-121.899,-121.856,NULL,NULL,1,"","Rio del Mar, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Rio del Mar",0
9341,1,"2014-04-01 16:20:07","2014-04-01 16:20:07",911,NULL,186191,10,"2017-09-03 05:01:03",36.8053,36.798,-121.754,-121.75,NULL,NULL,1,"","Via Tanques Rd., Moss Landing, Monterey Co., California, USA","USA, California, Monterey Co., Moss Landing, Via Tanques Rd.",0
9342,1,"2014-04-01 16:21:55","2014-04-01 16:21:55",911,NULL,186194,8,"2018-04-08 18:03:09",37.0269,37.0231,-122.217,-122.212,NULL,NULL,1,"","Davenport Landing, Davenport, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Davenport, Davenport Landing",0
9343,1,"2014-04-01 16:26:35","2014-04-01 16:26:35",911,NULL,186197,6,"2018-04-15 01:00:14",37.0229,37.0148,-122.21,-122.201,NULL,NULL,1,"","Cement Plant Rd., Davenport, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Davenport, Cement Plant Rd.",0
9376,6,"2014-04-03 05:29:55","2014-04-04 03:41:28",4814,NULL,186370,35,"2018-06-13 22:49:10",37.0208,37.0064,-122.083,-122.061,NULL,NULL,1,"","Royal Oaks, California, USA","USA, California, Royal Oaks",0
9378,2,"2014-04-03 16:36:31","2014-04-03 16:39:08",911,NULL,186390,18,"2017-09-08 10:28:19",36.9107,36.9055,-121.611,-121.605,NULL,NULL,1,"Elevation ~ 50 m

Alkaline lake (remnant of Pleistocene Lake San Benito).

Surrounding short pastureland for cattle (and a few pigs).
Hills above have oak savannah and scrubby steep-slope chapparal.

Botanically one of the richest areas in Santa Cruz County (more allied to San Benito County, in many ways). At extreme SE corner of Santa Cruz County. A high degree of plant endemism was documented by Randall Morgan before it was closed off from visitors.


","Soda Lake, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Soda Lake",0
9380,1,"2014-04-03 18:44:34","2014-04-03 18:44:34",4468,NULL,186396,6,"2017-01-11 21:04:16",37.8853,37.6992,-122.253,-122.115,NULL,NULL,1,"","Residential Oakland Hills, Oakland, California, USA","USA, California, Oakland, Residential Oakland Hills",0
9402,1,"2014-04-05 23:43:08","2014-04-05 23:43:08",4468,NULL,186577,9,"2017-10-20 06:12:34",37.8746,37.8737,-122.265,-122.263,NULL,NULL,1,"","Tolman Hall, UC Berkeley, Berkeley, California, USA","USA, California, Berkeley, UC Berkeley, Tolman Hall",0
9418,2,"2014-04-08 01:36:26","2014-04-08 02:04:12",911,NULL,186795,25,"2018-08-12 12:00:21",37.0469,37.0376,-121.748,-121.731,NULL,NULL,1,"","Little Arthur Creek near Summit Rd., Santa Clara Co., California, USA","USA, California, Santa Clara Co., Little Arthur Creek near Summit Rd.",0
9419,2,"2014-04-08 01:40:23","2014-04-08 02:04:07",911,NULL,186798,22,"2018-04-22 06:49:22",37.0171,36.9854,-121.738,-121.718,NULL,NULL,1,"Mostly private, but some of the tanoak/redwood mixed forest on either side of the road can be good.

My understanding is that the entire road W of Summit Road is in SCZ county.
","Mount Madonna Rd., Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Mount Madonna Rd.",0
9421,1,"2014-04-08 03:54:55","2014-04-08 03:54:55",4814,NULL,186818,17,"2017-12-11 06:15:36",36.9697,36.9661,-121.997,-121.987,NULL,NULL,1,"Public Park in Live Oak, CA. ","Schwan Lake Park, Santa Cruz, California, USA","USA, California, Santa Cruz, Schwan Lake Park",0
9423,2,"2014-04-08 06:38:43","2014-04-08 12:50:48",2843,NULL,186825,21,"2018-01-22 04:40:40",37.4407,37.4324,-122.172,-122.162,NULL,NULL,1,"","near Bing Concert Hall, Stanford, California, USA","USA, California, Stanford, near Bing Concert Hall",0
9461,1,"2014-04-10 16:44:24","2014-04-10 16:44:24",911,NULL,186992,15,"2018-04-16 13:34:34",36.9992,36.9986,-122.064,-122.063,NULL,NULL,1,"Madrone and Coast-redwood covered slope and gulch below the S side of the core west parking structure. Some Live Oak also present.","South of Core West Parking, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, South of Core West Parking",0
9487,5,"2014-04-17 16:13:27","2014-05-21 22:04:09",354,NULL,187407,27,"2018-04-10 02:52:23",37.9153,37.9144,-122.3,-122.299,NULL,NULL,1,"An older wood chip bed is along the street sides of the corner of Moeser Lane and Avis Dr, and a second newer bed on the side of the tennis courts parking lot going over the hillside where El Cerrito dumps mulched tree trimmings. There are stumps of several recently cut pine trees along the hillside at the back side of the parking lot that would seem to account for much of the wood chips.
","Cerrita Vista Park, Tennis courtside, El Cerrito, California, USA","USA, California, El Cerrito, Tennis courtside, Cerrita Vista Park",0
9518,1,"2014-04-22 02:50:48","2014-04-22 02:50:48",911,NULL,187673,7,"2017-07-06 03:39:58",36.9747,36.9736,-122.031,-122.026,NULL,NULL,1,"","Church St., Santa Cruz, California, USA","USA, California, Santa Cruz, Church St.",0
9531,1,"2014-04-26 00:02:25","2014-04-26 00:02:25",5875,NULL,187909,15,"2018-05-07 07:24:51",36.9881,36.9854,-122.057,-122.054,NULL,NULL,1,"","UCSC, The Village, Santa Cruz, California, USA","USA, California, Santa Cruz, The Village, UCSC",0
9532,1,"2014-04-26 00:13:36","2014-04-26 00:13:36",5875,NULL,187915,35,"2018-07-20 16:45:40",37.001,36.9982,-122.064,-122.059,NULL,NULL,1,"","UCSC, Science Hill, Santa Cruz, California, USA","USA, California, Santa Cruz, Science Hill, UCSC",0
9565,1,"2014-05-05 18:24:28","2014-05-05 18:24:28",911,NULL,188605,91,"2018-08-28 15:30:05",36.9957,36.994,-121.962,-121.957,NULL,NULL,1,"Santa Cruz County","Anna Jean Cummings Park, Soquel, California, USA","USA, California, Soquel, Anna Jean Cummings Park",0
9568,1,"2014-05-06 19:49:43","2014-05-06 19:49:43",911,NULL,188680,11,"2017-09-06 18:06:20",36.9152,36.9147,-121.764,-121.762,NULL,NULL,1,"Santa Cruz County

This patch of very urban habitat has a nearly year round-fruiting patch (or patches) of _Agaricus xanthodermus_ as well as a locally rare _Agaricus_ in section Arvensis, as well as many other fungi (both mycorrhizal with things like _Cedrus_ and _Eucalyptus as well as saprobes like _Hohenbuehelia_).","Rodriguez St. and HWY 152, Watsonville, California, USA","USA, California, Watsonville, Rodriguez St. and HWY 152",0
9612,1,"2014-05-20 02:43:09","2014-05-20 02:43:09",4468,NULL,189551,23,"2018-06-18 01:51:55",37.9659,37.7319,-122.327,-122.084,NULL,NULL,1,"","East Bay Hills, California, USA","USA, California, East Bay Hills",0
9618,2,"2014-05-21 15:21:49","2014-12-18 22:37:06",4751,NULL,189674,62,"2018-07-01 03:24:54",36.9692,36.8954,-121.848,-121.753,NULL,NULL,1,"

[admin - 2014-12-18 22:37:06 +0000]: Merged with Watsonville, Santa Cruz Co., California, USA: North: 36.9579, South: 36.884, West: -121.827, East: -121.732","Watsonville, California, USA","USA, California, Watsonville",0
9619,1,"2014-05-21 17:23:43","2014-05-21 17:23:43",911,NULL,189678,10,"2018-07-05 00:16:32",36.9635,36.9491,-121.644,-121.624,NULL,NULL,1,"","Star Creek Ranch, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Star Creek Ranch",0
9621,2,"2014-05-21 20:54:35","2014-05-21 20:55:26",354,NULL,189696,10,"2018-04-10 02:52:39",37.9156,37.9148,-122.3,-122.299,NULL,NULL,1,"","Cerrita Vista Park, Moeser Ln. roadside, El Cerrito, California, USA","USA, California, El Cerrito, Moeser Ln. roadside, Cerrita Vista Park",0
9622,2,"2014-05-21 21:05:20","2015-12-20 17:09:42",354,NULL,189697,13,"2018-04-10 02:45:53",37.9158,37.9143,-122.3,-122.299,NULL,NULL,1,"","Cerrito Vista Park, Avis Dr. roadside, El Cerrito, California, USA","USA, California, El Cerrito, Avis Dr. roadside, Cerrito Vista Park",0
9659,1,"2014-05-30 16:30:52","2014-05-30 16:30:52",4468,NULL,190256,8,"2018-01-07 02:33:56",37.7785,37.7701,-122.399,-122.388,NULL,NULL,1,"","Mission Creek, San Francisco, California, USA","USA, California, San Francisco, Mission Creek",0
9769,1,"2014-06-23 05:59:08","2014-06-23 05:59:08",181,NULL,192610,5,"2017-08-29 16:13:13",37.7607,37.7597,-122.506,-122.505,NULL,NULL,1,"","Outerlands, Sunset District, San Francisco, California, USA","USA, California, San Francisco, Sunset District, Outerlands",0
9840,1,"2014-07-10 00:01:09","2014-07-10 00:01:09",3809,NULL,193976,7,"2017-07-25 23:35:03",37.0152,36.9523,-122.099,-121.977,NULL,NULL,1,"","Harvey West Park, Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Harvey West Park",0
9841,1,"2014-07-10 00:46:09","2014-07-10 00:46:09",3809,NULL,193987,4,"2018-02-18 01:18:46",36.9725,36.9705,-122.039,-122.034,NULL,NULL,1,"","Otis St., Santa Cruz, California, USA","USA, California, Santa Cruz, Otis St.",0
9856,1,"2014-07-11 09:03:20","2014-07-11 09:03:20",3809,NULL,194140,5,"2016-04-10 18:47:46",37.2481,37.2449,-122.034,-122.029,NULL,NULL,1,"","Montalvo Park, Saratoga, Santa Clara Co., California, USA","USA, California, Santa Clara Co., Saratoga, Montalvo Park",0
10000,2,"2014-08-06 14:00:31","2014-08-06 14:02:55",4468,NULL,197153,6,"2017-07-06 16:41:36",37.6651,37.6634,-121.729,-121.727,NULL,NULL,1,"","Steven Kent Winery, Livermore, California, USA","USA, California, Livermore, Steven Kent Winery",0
10477,1,"2014-09-30 17:14:46","2014-09-30 17:14:46",911,NULL,205076,14,"2018-01-19 01:55:12",36.6332,36.6308,-121.933,-121.929,NULL,NULL,1,"","El Carmelo Cemetery, Pacific Grove, Monterey Co., California, USA","USA, California, Monterey Co., Pacific Grove, El Carmelo Cemetery",0
10483,2,"2014-10-01 18:38:08","2014-10-01 18:39:51",911,NULL,205233,20,"2018-02-20 04:24:35",37.0015,37.0005,-122.055,-122.053,NULL,NULL,1,"","KZSC Radio Station, University of California Santa Cruz, California, USA","USA, California, University of California Santa Cruz, KZSC Radio Station",0
10484,1,"2014-10-01 20:01:03","2014-10-01 20:01:03",911,NULL,205244,9,"2018-02-20 04:27:47",37.8882,37.8875,-122.266,-122.263,NULL,NULL,1,"","Euclid Ave. near Oak St., Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, Euclid Ave. near Oak St.",0
10535,1,"2014-10-06 12:40:57","2014-10-06 12:40:57",4468,NULL,205955,14,"2018-06-23 23:38:47",37.3147,37.2913,-121.914,-121.884,NULL,NULL,1,"","Willow Glen, Santa Clara, California, USA","USA, California, Santa Clara, Willow Glen",0
10714,1,"2014-10-26 05:54:16","2014-10-26 05:54:16",911,NULL,209207,8,"2017-09-09 22:44:44",37.1714,37.1482,-122.344,-122.3,NULL,NULL,1,"This road beings in San Mateo County but eventually winds its way back into Santa Cruz County","White House Canyon Rd., California, USA","USA, California, White House Canyon Rd.",0
10720,1,"2014-10-26 23:36:37","2014-10-26 23:36:37",4468,NULL,209333,29,"2018-08-28 16:17:59",38.0297,37.9325,-121.861,-121.732,NULL,NULL,1,"","Antioch, California, USA","USA, California, Antioch",0
10727,2,"2014-10-27 18:29:52","2014-10-27 18:43:47",4825,NULL,209478,11,"2017-11-07 01:42:52",37.0147,37.0113,-122.075,-122.072,NULL,NULL,1,"Forest Ecology Research Plot run by Prof. Greg Gilbert, much metadata available here:
http://ferp.ucsc.edu/","Forest Ecology Research Plot, UC Santa Cruz, California, USA","USA, California, UC Santa Cruz, Forest Ecology Research Plot",0
10812,1,"2014-11-08 01:12:42","2014-11-08 01:12:42",911,NULL,211023,28,"2018-04-16 13:36:40",36.9702,36.9665,-121.998,-121.987,NULL,NULL,1,"","Twin Lakes, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Twin Lakes",0
10813,1,"2014-11-08 01:41:58","2014-11-08 01:41:58",911,NULL,211039,38,"2018-04-16 13:20:40",37.1433,37.1414,-122.155,-122.152,NULL,NULL,1,"","Fallen Leaf Drive, Highway 9, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Highway 9, Fallen Leaf Drive",0
10814,1,"2014-11-08 02:37:35","2014-11-08 02:37:35",911,NULL,211052,17,"2018-04-21 09:21:13",37.205,37.1649,-122.195,-122.16,NULL,NULL,1,"","China Grade, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., China Grade",0
10815,2,"2014-11-08 14:52:13","2014-11-08 15:24:23",2304,NULL,211092,28,"2018-06-13 19:16:33",37.8852,37.8745,-122.266,-122.255,NULL,NULL,1,"","North side of campus, University of California Berkeley, Berkeley, California, USA","USA, California, Berkeley, University of California Berkeley, North side of campus",0
10818,1,"2014-11-08 19:51:38","2014-11-08 19:51:38",911,NULL,211137,9,"2017-10-27 10:41:32",36.976,36.9609,-122.049,-122.033,NULL,NULL,1,"","King St., Santa Cruz, California, USA","USA, California, Santa Cruz, King St.",0
10844,1,"2014-11-13 05:10:58","2014-11-13 05:10:58",2304,NULL,211646,20,"2018-06-12 17:26:07",37.4518,37.3996,-122.372,-122.311,2000,400,1,"Mushroom collecting is strictly prohibited.  The North Ridge Trail I was on has a lot of steep descents, then on the way back, ascents.","Purissima Creek Redwoods Open Space Preserve, California, USA","USA, California, Purissima Creek Redwoods Open Space Preserve",0
10847,1,"2014-11-14 20:21:19","2014-11-14 20:21:19",911,NULL,211862,456,"2018-08-28 19:29:06",36.9881,36.9628,-121.988,-121.98,NULL,NULL,1,"","17th Ave., Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., 17th Ave.",0
10848,1,"2014-11-14 20:41:59","2014-11-14 20:41:59",911,NULL,211871,4,"2017-08-27 00:55:02",36.9947,36.9924,-121.868,-121.866,NULL,NULL,1,"mapped location very rough","Glaum Egg Ranch, Aptos, California, USA","USA, California, Aptos, Glaum Egg Ranch",0
10907,1,"2014-11-26 03:48:39","2014-11-26 03:48:39",4697,NULL,213378,10,"2017-12-29 03:05:54",38.1467,38.144,-122.238,-122.235,NULL,NULL,1,"","North Vallejo Park, Vallejo, California, USA","USA, California, Vallejo, North Vallejo Park",0
10913,1,"2014-11-26 07:03:53","2014-11-26 07:03:53",2268,NULL,213428,65,"2018-06-28 08:59:18",37.3248,37.3241,-122.043,-122.042,NULL,NULL,1,"","Senate Way, Cupertino, California, USA","USA, California, Cupertino, Senate Way",0
10921,1,"2014-11-27 22:12:05","2014-11-27 22:12:05",911,NULL,213599,10,"2018-07-18 02:35:19",37.0915,37.0894,-122.045,-122.043,NULL,NULL,1,"","Waner Way, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Waner Way",0
10928,1,"2014-11-29 19:27:41","2014-11-29 19:27:41",6618,NULL,213819,29,"2018-05-03 19:45:04",37.0653,36.9685,-122.09,-121.982,NULL,NULL,1,"","Powder Mill Trail, Henry Cowell Redwoods State Park, Santa Cruz, California, USA","USA, California, Santa Cruz, Henry Cowell Redwoods State Park, Powder Mill Trail",0
10930,1,"2014-11-30 20:07:44","2014-11-30 20:07:44",911,NULL,213967,29,"2018-04-30 16:07:22",37.0593,37.0234,-122.105,-122.037,NULL,NULL,1,"","Felton, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Felton",0
10973,1,"2014-12-04 23:05:26","2014-12-04 23:05:26",911,NULL,214783,52,"2018-08-28 15:11:07",37.0187,36.969,-121.933,-121.863,NULL,NULL,1,"","Aptos, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Aptos",0
10979,1,"2014-12-05 19:35:19","2014-12-05 19:35:19",911,NULL,214898,10,"2018-04-17 21:05:40",36.9988,36.9961,-122.054,-122.051,NULL,NULL,1,"","Stevenson College, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Stevenson College",0
10980,1,"2014-12-05 19:55:36","2014-12-05 19:55:36",911,NULL,214901,1135,"2018-09-07 03:29:45",37.0045,37.0029,-122.062,-122.057,NULL,NULL,1,"The gulch between Red Hill Road to the West and Chinquapin Road to the East, behind College 10 and the International Living Center - following a small trail I think is called Spring Road","\"Spring Road Gulch\", University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, \"Spring Road Gulch\"",0
10983,2,"2014-12-06 05:46:47","2014-12-06 05:48:46",2304,NULL,215009,162,"2018-09-08 01:30:32",37.8891,37.8689,-122.291,-122.267,200,60,1,"A residential area with planting strips, front yards, and a variety of trees on the properties and in the strips.","North Berkeley between Walnut and Sacramento Streets, Berkeley, California, USA","USA, California, Berkeley, North Berkeley between Walnut and Sacramento Streets",0
10990,1,"2014-12-07 01:26:17","2014-12-07 01:26:17",6796,NULL,215151,39,"2018-06-23 09:46:14",37.9833,37.9729,-122.281,-122.256,NULL,NULL,1,"","Pinole Valley Park, Pinole, California, USA","USA, California, Pinole, Pinole Valley Park",0
10995,2,"2014-12-07 16:56:36","2017-05-24 21:57:00",941,NULL,215272,49,"2018-08-23 23:18:26",37.0807,37.0293,-122.042,-121.984,NULL,NULL,1,"

[admin - 2017-05-24 21:57:00 +0000]: Merged with Scotts Valley, California, USA: North: 37.0771, South: 37.0344, West: -122.026, East: -121.99","Scotts Valley, Santa Cruz, California, USA","USA, California, Santa Cruz, Scotts Valley",0
11001,1,"2014-12-09 17:50:18","2014-12-09 17:50:18",986,NULL,215667,8,"2018-06-18 01:57:00",37.9924,37.9752,-122.14,-122.123,NULL,NULL,1,"","John Muir National Historic Site, Martinez, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Martinez, John Muir National Historic Site",0
11002,1,"2014-12-09 18:14:31","2014-12-09 18:14:31",986,NULL,215674,36,"2018-05-06 19:40:06",37.9572,37.9455,-122.269,-122.254,NULL,NULL,1,"","Kennedy Grove Regional Recreation Area, El Sobrante, California, USA","USA, California, El Sobrante, Kennedy Grove Regional Recreation Area",0
11004,1,"2014-12-09 22:59:27","2014-12-09 22:59:27",181,NULL,215712,24,"2018-08-05 20:09:00",37.5077,37.4613,-122.357,-122.298,NULL,NULL,1,"","Old Cañada Rd., San Francisco Watershed, California, USA","USA, California, San Francisco Watershed, Old Cañada Rd.",0
11006,1,"2014-12-10 01:25:27","2014-12-10 01:25:27",1713,NULL,215790,7,"2017-09-14 15:51:27",36.935,36.9124,-121.746,-121.732,NULL,NULL,1,"","The Levee, Santa Cruz, California, USA","USA, California, Santa Cruz, The Levee",0
11011,1,"2014-12-11 04:56:00","2014-12-11 04:56:00",4468,NULL,215951,41,"2018-08-13 22:15:46",37.6042,37.4545,-122.149,-121.868,NULL,NULL,1,"","Fremont, California, USA","USA, California, Fremont",0
11025,1,"2014-12-12 18:51:37","2014-12-12 18:51:37",6832,NULL,216152,44,"2018-03-09 13:49:59",37.7976,37.7873,-122.448,-122.422,NULL,NULL,1,"","Pacific Heights, San Francisco, California, USA","USA, California, San Francisco, Pacific Heights",0
11027,1,"2014-12-13 05:59:07","2014-12-13 05:59:07",5732,NULL,216217,14,"2018-01-25 02:56:44",36.726,36.6476,-121.685,-121.59,NULL,NULL,1,"","Salinas, Monterey Co., California, USA","USA, California, Monterey Co., Salinas",0
11045,1,"2014-12-18 01:45:07","2014-12-18 01:45:07",986,NULL,216874,12,"2017-09-09 01:12:21",37.823,37.8143,-122.147,-122.139,NULL,NULL,1,"","Upper San Leandro Reservoir, California, USA","USA, California, Upper San Leandro Reservoir",0
11055,1,"2014-12-20 06:16:08","2014-12-20 06:16:08",181,NULL,217034,90,"2018-09-05 18:01:27",37.7455,37.7353,-122.416,-122.407,NULL,NULL,1,"","5lowershop, San Francisco, California, USA","USA, California, San Francisco, 5lowershop",0
